ID,First ,Last,Amount,MinUsualAmount,MaxUsualAmount,OutsideMinMax,CC Number,Credit Limit,Credit Used,OnlinePurchase,Vendor,CustomerHomeCity,CustomerAge,AgeLevel,CustomerGender,CustomerMaritalStatus,CustomerHasChildren,IsFraud,TransactionNumber,Transaction Date,Transaction Time,SourceOutsideUsual
1049,John,Lee,$41.89 ,2,163,Inside,4738190000000000,5000,0.805335397,Yes,IBM,Arlington,78,High,Female,Married,Yes,0,73549061,8/3/23,13:05:32,YES
1057,Ethan,White,$293.73 ,4,300,Inside,4608880000000000,5000,0.478895014,Yes,Lift,McKinney,66,High,Female,Married,Yes,0,40102880,9/25/23,11:14:35,YES
1074,Elijah,Thomas,$307.95 ,9,712,Inside,4837240000000000,20000,0.638473173,Yes,Walmart,Farmers Branch,62,High,Female,Married,Yes,0,80198800,11/20/23,5:05:37,YES
1240,Jackson,Anderson,$51.31 ,2,143,Inside,4344180000000000,5000,0.509295718,Yes,Apple,Addison,69,High,Female,Married,Yes,0,34895874,2/17/23,5:02:41,Yes
1969,Amelia,Williams,$155.38 ,11,869,Inside,4910500000000000,1000,0.748550413,Yes,IBM,Rockwall,69,High,Female,Married,Yes,1,27482842,5/29/23,13:22:03,Yes
2049,Ethan,Harris,$121.16 ,10,782,Inside,4473870000000000,10000,0.978203207,Yes,SMU,Frisco,78,High,Male,Married,No,0,25863189,7/3/23,8:54:13,Yes
574,Benjamin,Wilson,$116.23 ,7,563,Inside,4517860000000000,10000,0.324323651,Yes,Subaru,Plano,76,High,Female,Single,Yes,0,10429058,3/23/23,3:03:55,Yes
861,Mia,Martinez,$128.75 ,6,478,Inside,4214270000000000,5000,0.321190572,Yes,Walmart,Dallas,72,High,Female,Single,Yes,1,94453787,3/17/23,18:45:23,Yes
1040,Isabella,Martinez,$264.36 ,9,647,Inside,4194250000000000,20000,0.498586815,Yes,Honda,Dallas,63,High,Female,Single,No,0,51680956,11/16/23,9:24:56,YES
1046,Alexander,Rodriguez,$302.89 ,4,338,Inside,4132740000000000,20000,0.120287466,Yes,Amazon,McKinney,74,High,Male,Single,Yes,0,83919106,12/23/23,16:22:36,YES
1123,Liam,Wilson,$564.87 ,9,639,Inside,4032690000000000,10000,0.912431068,Yes,Subaru,Farmers Branch,75,High,Female,Single,No,0,51151137,2/8/23,6:23:33,YES
1130,Aiden,Martinez,$115.86 ,5,400,Inside,4014340000000000,40000,0.699527303,Yes,Lift,Frisco,76,High,Female,Single,Yes,0,25993334,12/17/23,15:00:15,YES
1242,Jackson,Smith,$95.82 ,4,339,Inside,4206230000000000,15000,0.454946806,Yes,Amazon,McKinney,80,High,Female,Single,Yes,0,89175674,5/24/23,12:20:40,Yes
1265,Charlotte,White,$138.48 ,4,356,Inside,4682000000000000,1000,0.328395426,Yes,Starbucks,Plano,62,High,Male,Single,No,0,31350366,3/19/23,7:51:38,Yes
1793,Oliver,Anderson,$506.89 ,9,649,Inside,4615550000000000,1000,0.096227592,Yes,SMU,Plano,62,High,Female,Single,Yes,1,20457635,8/23/23,13:44:50,Yes
77, Kaylee     , Perry,$68.65 ,4,295,Inside,8058973453802390,5000,0.015753596,Yes,Honda,Plano,62,High,f,Single ,Yes,1,98750836,2/17/24,12:21:20,Yes
1080,Lucas,Harris,$51.05 ,9,635,Inside,4950980000000000,40000,0.403646796,Yes,Starbucks,Dallas,68,High,Female,Widowed,No,0,18495405,11/3/23,9:26:58,YES
1269,Lucas,Wilson,$402.47 ,11,821,Inside,4984910000000000,1000,0.885542178,Yes,McDonald's,Frisco,74,High,Female,Widowed,No,0,32215218,1/24/23,16:08:02,Yes
1698,Ava,Thomas,$531.50 ,7,588,Inside,4701700000000000,15000,0.648366504,Yes,Starbucks,Irving,77,High,Male,Widowed,Yes,0,25854795,1/30/23,5:45:15,Yes
1953,Aiden,Smith,$520.45 ,8,628,Inside,4412090000000000,5000,0.621676386,Yes,Netflix,Rockwall,72,High,Male,Widowed,Yes,1,17607220,1/26/23,7:20:00,Yes
328,Oliver,Wilson,$419.59 ,6,477,Inside,4134270000000000,5000,0.040232152,Yes,Walmart,Plano,91,Highest,Female,Divorced,No,0,23571976,4/12/23,11:18:11,Yes
1060,Alexander,Harris,$365.01 ,10,780,Inside,4423700000000000,15000,0.509891297,Yes,Starbucks,Addison,88,Highest,Male,Divorced,No,0,33273913,5/22/23,10:18:04,YES
1101,Jackson,Perez,$634.40 ,11,869,Inside,4497150000000000,20000,0.807379091,Yes,Lift,Frisco,88,Highest,Female,Divorced,No,0,38453094,6/15/23,2:25:20,YES
1148,Isabella,Smith,$167.74 ,10,721,Inside,4952150000000000,40000,0.479485942,Yes,Lift,Plano,86,Highest,Female,Divorced,Yes,0,6429086,11/3/23,14:08:12,YES
1227,Alexander,Garcia,$453.68 ,11,803,Inside,4352260000000000,15000,0.106637382,Yes,InternationalHolding,Rockwall,92,Highest,Male,Divorced,Yes,0,75615401,9/24/23,7:15:14,Yes
1276,Ethan,Wilson,$32.68 ,3,293,Inside,4116060000000000,15000,0.086417845,Yes,SMU,Irving,96,Highest,Female,Divorced,No,0,25900941,11/20/23,23:02:37,Yes
1307,Logan,Taylor,$393.21 ,9,658,Inside,4769620000000000,15000,0.462127654,Yes,Apple,Farmers Branch,86,Highest,Female,Divorced,No,0,59011794,9/20/23,3:58:38,Yes
1628,Benjamin,Jones,$26.02 ,1,91,Inside,4142850000000000,40000,0.867368687,Yes,Smoothy King,Arlington,88,Highest,Female,Divorced,No,1,28610480,1/13/23,17:50:31,Yes
734,Isabella,Lewis,$123.19 ,10,795,Inside,4948020000000000,20000,0.483352517,Yes,Subaru,Farmers Branch,92,Highest,Male,Married,Yes,1,33521609,2/7/23,9:23:28,Yes
806,Oliver,Lewis,$284.24 ,5,352,Inside,4370210000000000,1000,0.313604796,Yes,SMU,Frisco,89,Highest,Female,Married,No,1,15832777,7/26/23,13:30:21,Yes
1084,Charlotte,Lee,$482.11 ,11,820,Inside,4413050000000000,10000,0.877650941,Yes,Walmart,Irving,93,Highest,Female,Married,No,0,88740547,6/9/23,17:42:31,YES
1091,Elijah,Taylor,$293.12 ,9,722,Inside,4786700000000000,40000,0.505883836,Yes,Honda,Irving,88,Highest,Male,Married,Yes,0,23995715,9/25/23,8:40:16,YES
1234,Benjamin,Martinez,$102.66 ,9,711,Inside,4387870000000000,10000,0.583368305,Yes,Lift,Arlington,97,Highest,Female,Married,No,0,25266864,10/3/23,15:31:12,Yes
1258,Amelia,Jones,$136.35 ,10,788,Inside,4833400000000000,1000,0.724377729,Yes,Walmart,Rockwall,83,Highest,Male,Married,No,0,18481042,11/18/23,14:24:18,Yes
1262,Benjamin,Wilson,$411.91 ,6,484,Inside,4942000000000000,1000,0.95914264,Yes,Netflix,Rockwall,89,Highest,Male,Married,No,0,85169204,9/7/23,16:34:32,Yes
1643,Alexander,Smith,$108.44 ,5,412,Inside,4709630000000000,20000,0.017246597,Yes,Netflix,Rockwall,86,Highest,Male,Married,Yes,0,78589017,5/28/23,11:34:38,Yes
703,John,Jones,$9.12 ,7,548,Inside,4385800000000000,15000,0.059256158,Yes,Amazon,Dallas,87,Highest,Male,Single,Yes,0,8645228,1/16/23,23:33:24,Yes
845,Charlotte,Anderson,$38.71 ,8,586,Inside,4832590000000000,5000,0.264367114,Yes,Walmart,Addison,89,Highest,Female,Single,No,0,22771006,5/22/23,16:25:09,Yes
871,Mia,Taylor,$420.46 ,9,707,Inside,4032140000000000,20000,0.859205034,Yes,McDonald's,Frisco,98,Highest,Female,Single,No,1,26154784,6/17/23,14:11:23,Yes
879,Benjamin,Hernandez,$414.97 ,9,708,Inside,4127500000000000,40000,0.817674039,Yes,Walmart,Frisco,82,Highest,Male,Single,No,1,62625687,4/11/23,22:10:33,Yes
1041,Olivia,Jones,$115.65 ,7,493,Inside,4149530000000000,5000,0.228075764,Yes,Subaru,Farmers Branch,81,Highest,Male,Single,Yes,0,42773097,4/7/23,17:28:00,YES
1048,Logan,Wilson,$469.63 ,10,708,Inside,4565690000000000,20000,0.555580291,Yes,Amazon,Frisco,82,Highest,Male,Single,No,0,46829418,6/21/23,15:49:26,YES
1054,Olivia,Jones,$33.26 ,10,732,Inside,4737210000000000,1000,0.210554576,Yes,Amazon,Rockwall,93,Highest,Female,Single,Yes,1,2804297,8/12/23,5:01:19,YES
1127,Aiden,Jones,$106.78 ,8,642,Inside,4634160000000000,20000,0.064186636,Yes,Smoothy King,Dallas,96,Highest,Male,Single,Yes,1,16598884,5/10/23,23:24:32,YES
1283,John,Perez,$316.91 ,8,601,Inside,4173080000000000,40000,0.098478688,Yes,Lift,Farmers Branch,81,Highest,Male,Single,Yes,1,35272398,4/8/23,5:19:43,Yes
2152,Michael,Lee,$45.39 ,5,434,Inside,4764600000000000,40000,0.018646094,Yes,SMU,Addison,100,Highest,Female,Single,No,0,42278262,6/24/23,1:54:17,Yes
623,Alexander,Smith,$27.82 ,2,223,Inside,4542540000000000,20000,0.679946751,Yes,IBM,Plano,101,Highest,Female,Widowed,No,0,10956070,12/1/23,4:15:28,Yes
1052,Isabella,White,$78.33 ,6,463,Inside,4046590000000000,10000,0.332081576,Yes,IBM,Irving,84,Highest,Female,Widowed,No,0,42070416,10/25/23,12:03:48,YES
1062,Alexander,Harris,$536.16 ,9,717,Inside,4362550000000000,5000,0.417520052,Yes,Walmart,Irving,81,Highest,Female,Widowed,No,0,11958018,5/17/23,7:55:45,YES
1075,John,Wilson,$124.50 ,7,530,Inside,4185630000000000,20000,0.943098928,Yes,Subaru,Arlington,95,Highest,Male,Widowed,No,0,94303075,12/11/23,18:56:38,YES
1133,Isabella,Clark,$251.71 ,6,518,Inside,4521150000000000,5000,0.331337474,Yes,Lift,Irving,99,Highest,Female,Widowed,Yes,0,80633463,10/4/23,13:30:54,YES
1139,Ava,Taylor,$302.98 ,11,816,Inside,4256120000000000,20000,0.05536771,Yes,SMU,Rockwall,101,Highest,Female,Widowed,Yes,0,32483385,10/31/23,8:14:00,YES
1284,Charlotte,Taylor,$392.12 ,10,714,Inside,4829630000000000,20000,0.227701295,Yes,Honda,Rockwall,92,Highest,Female,Widowed,No,0,97241690,2/20/23,23:42:20,Yes
1842,Ava,Harris,$605.91 ,8,624,Inside,4541700000000000,1000,0.195438827,Yes,Smoothy King,Plano,93,Highest,Female,Widowed,Yes,0,24508089,5/5/23,16:38:45,Yes
1223,Michael,Garcia,$449.37 ,9,658,Inside,4762190000000000,20000,0.714046035,Yes,IBM,Arlington,30,Low,Male,Divorced,No,0,45492661,4/23/23,12:16:23,Yes
1229,Amelia,Hernandez,$258.27 ,6,496,Inside,4328620000000000,20000,0.72589775,Yes,Uber,Addison,29,Low,Male,Divorced,Yes,0,20555138,7/3/23,22:38:43,Yes
1261,Jackson,Smith,$180.94 ,8,570,Inside,4812400000000000,20000,0.659232126,Yes,Apple,Plano,29,Low,Male,Divorced,No,0,17249068,11/4/23,3:58:54,Yes
1275,Sophia,Smith,$531.53 ,9,647,Inside,4043070000000000,20000,0.000529464,Yes,SMU,Frisco,21,Low,Male,Divorced,Yes,0,90989906,11/25/23,17:23:39,Yes
219,Aiden,Gonzalez,$244.76 ,8,587,Inside,4262060000000000,5000,0.975648511,Yes,Netflix,Dallas,28,Low,Female,Married,No,0,84836562,8/4/23,23:24:19,Yes
925,Jackson,Davis,$228.14 ,3,229,Inside,4973830000000000,10000,0.77082399,Yes,InternationalHolding,McKinney,28,Low,Female,Married,Yes,0,38624359,1/11/23,17:06:25,Yes
997,Sophia,Clark,$50.07 ,6,488,Inside,4953420000000000,20000,0.939029616,Yes,McDonald's,Arlington,30,Low,Female,Married,Yes,1,91897412,11/18/23,19:23:55,Yes
2041,Benjamin,Smith,$635.42 ,9,657,Inside,4104820000000000,20000,0.75376667,Yes,Netflix,Farmers Branch,20,Low,Female,Married,No,0,54663617,8/7/23,15:30:46,Yes
773,Mia,Lee,$21.90 ,5,428,Inside,4353470000000000,20000,0.370631427,Yes,Uber,Addison,27,Low,Male,Single,Yes,1,17709799,5/8/23,22:28:39,Yes
974,Michael,Anderson,$220.30 ,8,615,Inside,4850780000000000,15000,0.669666071,Yes,SMU,McKinney,28,Low,Female,Single,Yes,0,98952425,5/31/23,7:51:19,Yes
1079,Oliver,Williams,$562.53 ,10,726,Inside,4264990000000000,15000,0.117724986,Yes,Apple,Irving,21,Low,Female,Single,No,0,40641659,7/22/23,15:01:33,YES
1081,Oliver,Harris,$239.61 ,10,738,Inside,4629880000000000,5000,0.666443943,Yes,McDonald's,Irving,28,Low,Female,Single,No,0,41568539,9/26/23,23:41:07,YES
1097,Oliver,White,$631.74 ,10,706,Inside,4387070000000000,10000,0.765697456,Yes,Walmart,Arlington,26,Low,Male,Single,Yes,0,30122002,5/27/23,16:31:27,YES
1263,Logan,Lewis,$118.56 ,5,377,Inside,4994030000000000,40000,0.098102149,Yes,Home Depot,Dallas,26,Low,Male,Single,No,0,19319280,9/8/23,9:47:45,Yes
1279,Amelia,Rodriguez,$541.78 ,11,809,Inside,4490490000000000,10000,0.587427866,Yes,Honda,Dallas,24,Low,Male,Single,Yes,0,47122366,9/9/23,23:14:53,Yes
1468,Olivia,White,$86.60 ,3,275,Inside,4062560000000000,15000,0.455417986,Yes,Starbucks,Irving,19,Low,Male,Single,No,1,10680965,12/21/23,20:55:20,Yes
205,Logan,Hernandez,$286.98 ,6,507,Inside,4020590000000000,1000,0.437278882,Yes,Subaru,Arlington,28,Low,Male,Widowed,No,0,10111538,5/25/23,21:05:19,Yes
406,Oliver,Hernandez,$266.70 ,4,326,Inside,4072280000000000,20000,0.194501988,Yes,Smoothy King,McKinney,21,Low,Female,Widowed,No,0,26281485,9/9/23,13:32:13,Yes
543,Aiden,Williams,$255.57 ,10,784,Inside,4843160000000000,10000,0.744743107,Yes,InternationalHolding,McKinney,24,Low,Female,Widowed,No,0,87064630,8/4/23,1:07:14,Yes
982,Harper,Martinez,$193.93 ,7,538,Inside,4307210000000000,20000,0.567145823,Yes,Home Depot,Irving,21,Low,Male,Widowed,Yes,0,92712524,6/5/23,22:46:11,Yes
1098,Liam,Davis,$598.18 ,10,724,Inside,4449100000000000,1000,0.284760773,Yes,IBM,Plano,26,Low,Male,Widowed,No,0,34160429,2/5/23,9:01:59,YES
1246,Lucas,Lee,$344.52 ,9,683,Inside,4381520000000000,1000,0.564521141,Yes,Home Depot,Irving,20,Low,Male,Widowed,Yes,0,97826166,9/4/23,17:15:45,Yes
1739,Olivia,Perez,$115.48 ,11,805,Inside,4544110000000000,40000,0.596514269,Yes,McDonald's,Plano,25,Low,Female,Widowed,Yes,0,77022389,8/31/23,2:04:12,Yes
1922,Ava,Wilson,$110.00 ,6,442,Inside,4516420000000000,1000,0.813989893,Yes,Smoothy King,Rockwall,27,Low,Male,Widowed,No,0,8434072,9/28/23,20:04:48,Yes
29, John       , Scott,$182.72 ,6,467,Inside,8004653279001040,5000,0.86761856,Yes,Amazon,Dallas,48,Middle,F,Divorced,No,1,82411559,9/7/24,23:31:57,Yes
173, Charlotte , Hart,$278.62 ,9,718,Inside,4792532977180050,5000,0.975271525,Yes,Honda,Addison,34,Middle,M,Divorced,No,0,73578056,10/22/25,0:11:44,Yes
263,Isabella,Rodriguez,$523.72 ,8,570,Inside,4846430000000000,1000,0.971334682,Yes,Smoothy King,McKinney,44,Middle,Female,Divorced,Yes,0,92351460,7/31/23,6:52:14,Yes
662,Lucas,Smith,$584.34 ,10,775,Inside,4346670000000000,20000,0.85719597,Yes,Apple,Arlington,60,Middle,Female,Divorced,No,0,94651065,3/5/23,9:22:25,Yes
677,Aiden,Perez,$57.66 ,2,150,Inside,4766200000000000,10000,0.934850197,Yes,Honda,Farmers Branch,42,Middle,Female,Divorced,No,0,18592559,3/11/23,7:47:32,Yes
718,Liam,Harris,$19.68 ,9,711,Inside,4176510000000000,10000,0.253884215,Yes,Uber,Arlington,48,Middle,Male,Divorced,Yes,0,31919692,7/31/23,17:27:40,Yes
1063,Isabella,Lewis,$301.69 ,10,765,Inside,4366790000000000,20000,0.295740724,Yes,Netflix,Frisco,53,Middle,Female,Divorced,Yes,0,61907224,3/30/23,21:30:07,YES
1066,Jackson,Garcia,$412.43 ,8,644,Inside,4365500000000000,5000,0.033708278,Yes,SMU,Plano,51,Middle,Female,Divorced,Yes,0,81083746,7/16/23,14:39:09,YES
1107,Alexander,Clark,$63.45 ,9,640,Inside,4028490000000000,15000,0.651608845,Yes,Apple,Plano,32,Middle,Female,Divorced,Yes,0,15838687,2/15/23,13:37:07,YES
1115,Oliver,Jones,$364.32 ,9,675,Inside,4453270000000000,10000,0.940080243,Yes,IBM,McKinney,39,Middle,Male,Divorced,Yes,0,55859938,6/6/23,18:23:35,YES
1125,Sophia,Perez,$338.64 ,9,677,Inside,4694890000000000,10000,0.239908526,Yes,InternationalHolding,Plano,44,Middle,Female,Divorced,No,0,69362771,1/4/23,10:05:49,YES
1158,Aiden,Hernandez,$46.37 ,2,232,Inside,4285610000000000,5000,0.625012968,Yes,SMU,Farmers Branch,40,Middle,Female,Divorced,Yes,0,85235976,8/23/23,6:33:03,Yes
1212,John,Davis,$393.33 ,6,488,Inside,4667690000000000,20000,0.774262821,Yes,Walmart,Irving,45,Middle,Male,Divorced,No,0,17377676,6/1/23,23:31:55,Yes
1222,Benjamin,Davis,$28.18 ,10,794,Inside,4423010000000000,1000,0.666433968,Yes,Home Depot,Dallas,59,Middle,Male,Divorced,No,0,18769162,11/4/23,8:52:59,Yes
1245,Ava,Rodriguez,$238.18 ,7,522,Inside,4809590000000000,20000,0.594854455,Yes,InternationalHolding,Frisco,53,Middle,Female,Divorced,No,0,69444959,6/25/23,14:59:55,Yes
1257,Logan,Clark,$132.86 ,7,585,Inside,4567480000000000,1000,0.132365647,Yes,SMU,Rockwall,41,Middle,Male,Divorced,Yes,0,16994536,10/17/23,10:18:03,Yes
1267,Benjamin,Garcia,$233.76 ,3,295,Inside,4260320000000000,20000,0.00569257,Yes,McDonald's,Arlington,40,Middle,Male,Divorced,Yes,0,47169116,2/23/23,3:53:26,Yes
1372,Ava,Anderson,$263.97 ,10,738,Inside,4053430000000000,1000,0.305263842,Yes,McDonald's,Frisco,48,Middle,Female,Divorced,Yes,0,39442596,1/2/23,18:28:22,Yes
1483,Benjamin,Davis,$186.22 ,11,791,Inside,4700110000000000,40000,0.273006849,Yes,SMU,Arlington,43,Middle,Male,Divorced,Yes,0,98115261,6/20/23,1:35:01,Yes
1682,Oliver,Taylor,$194.56 ,9,649,Inside,4659460000000000,1000,0.997969829,Yes,Smoothy King,McKinney,52,Middle,Female,Divorced,No,0,28146745,1/8/23,16:25:28,Yes
1889,Elijah,Gonzalez,$298.70 ,4,380,Inside,4041420000000000,1000,0.134030202,Yes,Smoothy King,Frisco,43,Middle,Female,Divorced,No,0,13444888,4/5/23,16:56:37,Yes
1930,Isabella,Anderson,$334.89 ,5,420,Inside,4133480000000000,10000,0.005371601,Yes,IBM,Dallas,49,Middle,Male,Divorced,Yes,0,32053484,4/1/23,7:58:02,Yes
2098,Isabella,Taylor,$336.82 ,7,570,Inside,4033990000000000,10000,0.661883734,Yes,SMU,Arlington,31,Middle,Female,Divorced,No,0,5908333,8/13/23,20:28:41,Yes
93, Carson     , Hayes,$289.37 ,7,535,Inside,1824583634060200,5000,0.284625368,Yes,Amazon,McKinney,33,Middle,F,Married,Yes,0,38888998,5/16/25,10:21:13,Yes
109, Sophia    , Gibson,$223.92 ,8,649,Inside,2187501320161920,5000,0.942520883,Yes,Honda,Dallas,45,Middle,f,Married,Yes,0,63708825,7/24/25,22:03:28,Yes
117, Anthony   , Wells,$110.82 ,10,700,Inside,3767398092704430,5000,0.904235422,Yes,SMU,Dallas,37,Middle,Male,Married,Yes,0,51731879,3/6/25,12:17:21,Yes
527,Benjamin,Thomas,$56.86 ,5,425,Inside,4726540000000000,5000,0.696565629,Yes,IBM,Frisco,45,Middle,Male,Married,No,0,92398537,5/29/23,14:15:32,Yes
814,Ethan,Davis,$225.07 ,6,488,Inside,4363710000000000,10000,0.702963361,Yes,Walmart,Addison,32,Middle,Male,Married,Yes,0,58017714,7/26/23,0:49:43,Yes
910,John,Harris,$592.99 ,8,610,Inside,4066680000000000,1000,0.039128955,Yes,Starbucks,Rockwall,42,Middle,Female,Married,Yes,0,12320292,1/22/23,14:22:06,Yes
1181,Logan,Williams,$266.72 ,6,512,Inside,4018090000000000,15000,0.527260228,Yes,IBM,Irving,45,Middle,Female,Married,No,0,11542864,2/18/23,20:40:56,Yes
1247,Isabella,Williams,$401.25 ,7,532,Inside,4374890000000000,15000,0.610651143,Yes,Netflix,Dallas,58,Middle,Female,Married,Yes,0,58796604,3/9/23,19:28:09,Yes
1255,Harper,White,$25.76 ,9,635,Inside,4342460000000000,40000,0.538059476,Yes,Netflix,Dallas,55,Middle,Female,Married,Yes,0,10794306,11/21/23,7:17:35,Yes
1873,Logan,Davis,$215.86 ,6,462,Inside,4248770000000000,15000,0.064175693,Yes,Walmart,Dallas,58,Middle,Female,Married,Yes,0,70311355,1/9/23,5:42:55,Yes
1078,Ava,Garcia,$232.12 ,9,692,Inside,4818730000000000,20000,0.957927155,Yes,Subaru,McKinney,49,Middle,Female,Single,No,0,22390368,8/10/23,11:02:10,YES
1087,Elijah,Harris,$389.71 ,6,500,Inside,4155200000000000,20000,0.931500856,Yes,Uber,Addison,39,Middle,Male,Single,No,0,60123641,3/13/23,2:59:43,YES
1088,Michael,Williams,$294.74 ,8,658,Inside,4453760000000000,15000,0.881115365,Yes,Home Depot,McKinney,58,Middle,Male,Single,Yes,0,36657814,2/12/23,6:38:46,YES
1254,Benjamin,Williams,$122.75 ,4,348,Inside,4310850000000000,40000,0.058056677,Yes,Amazon,Frisco,48,Middle,Female,Single,Yes,0,2537496,8/12/23,10:37:09,Yes
1285,Olivia,Taylor,$523.23 ,7,537,Inside,4725750000000000,10000,0.131590867,Yes,IBM,Farmers Branch,34,Middle,Male,Single,Yes,0,88199541,7/9/23,11:48:47,Yes
1532,Olivia,Smith,$131.08 ,10,712,Inside,4634820000000000,20000,0.438413763,Yes,Apple,Rockwall,45,Middle,Female,Single,No,0,4622662,9/12/23,7:06:17,Yes
1571,Ethan,Rodriguez,$438.22 ,11,787,Inside,4302210000000000,1000,0.191090195,Yes,IBM,Addison,37,Middle,Female,Single,Yes,0,34386841,5/7/23,3:02:17,Yes
2018,Aiden,Smith,$245.34 ,5,427,Inside,4014590000000000,5000,0.32597998,Yes,Netflix,Plano,53,Middle,Male,Single,Yes,0,28622480,12/22/23,2:16:18,Yes
21,  John ,  Smith,$153.13 ,10,711,Inside,4083643240510140,5000,0.957048237,Yes,SMU,Irving,40,Middle,M,Single ,No,0,84982178,1/11/25,2:00:15,Yes
37, Gabriel    , Turner,$228.21 ,10,797,Inside,1865468904525340,5000,0.01129534,Yes,Lift,Addison,38,Middle,m,Single ,No,0,9398338,9/19/25,20:38:57,Yes
141, Charlotte , Robertson,$173.08 ,10,748,Inside,1123996128539250,5000,0.581370334,Yes,Honda,Addison,40,Middle,M,Single ,Yes,0,31745361,4/24/25,2:46:23,Yes
181, Lucas     , Riley,$186.90 ,5,403,Inside,1075088462257710,5000,0.154136002,Yes,SMU,Rockwall,43,Middle,f,Single ,No,0,49112873,10/29/25,10:50:42,Yes
5,  Isabella   , Garcia,$314.72 ,9,633,Inside,3938144676803900,5000,0.862074378,Yes,Lift,Addison,52,Middle,Male,Widowed,No,0,27959746,9/4/24,4:03:39,Yes
101, Mia       , Cole,$120.34 ,10,747,Inside,4720370117371250,5000,0.528280691,Yes,Lift,Dallas,48,Middle,Female,Widowed,Yes,0,33933374,12/3/24,22:15:59,Yes
209,Mia,Rodriguez,$125.13 ,2,234,Inside,4042160000000000,15000,0.702906384,Yes,Smoothy King,McKinney,59,Middle,Male,Widowed,No,0,62215521,6/28/23,10:29:41,Yes
416,Harper,White,$147.85 ,11,822,Inside,4945000000000000,15000,0.482149054,Yes,Netflix,Irving,58,Middle,Male,Widowed,Yes,0,8010157,5/14/23,9:25:20,Yes
933,Isabella,Wilson,$134.52 ,6,496,Inside,4894150000000000,20000,0.717216636,Yes,SMU,Arlington,54,Middle,Male,Widowed,Yes,0,67992889,4/3/23,3:29:19,Yes
1086,Charlotte,Clark,$132.97 ,6,457,Inside,4803120000000000,5000,0.911723687,Yes,SMU,Arlington,59,Middle,Male,Widowed,No,0,62942527,1/17/23,8:51:18,YES
1089,Logan,Hernandez,$282.30 ,8,578,Inside,4259200000000000,5000,0.545967653,Yes,Subaru,Irving,59,Middle,Female,Widowed,No,0,49670220,4/6/23,20:10:34,YES
1105,Amelia,White,$183.09 ,10,797,Inside,4418750000000000,40000,0.783890305,Yes,Apple,Frisco,44,Middle,Female,Widowed,No,0,64132268,12/27/23,17:01:51,YES
1131,Benjamin,Jones,$277.88 ,5,374,Inside,4868610000000000,15000,0.779835305,Yes,McDonald's,Arlington,57,Middle,Male,Widowed,Yes,0,60246531,10/3/23,9:26:53,YES
1135,Liam,Smith,$48.87 ,2,190,Inside,4124350000000000,20000,0.383173938,Yes,Netflix,Frisco,31,Middle,Male,Widowed,Yes,0,57046295,9/4/23,1:29:25,YES
1138,John,Taylor,$201.32 ,10,718,Inside,4502340000000000,5000,0.93656687,Yes,Uber,Plano,53,Middle,Female,Widowed,No,0,54135937,12/30/23,18:15:35,YES
1189,Charlotte,Taylor,$32.20 ,8,624,Inside,4883580000000000,10000,0.512979122,Yes,Amazon,Farmers Branch,33,Middle,Female,Widowed,Yes,0,45618443,10/10/23,4:09:29,Yes
1256,Lucas,Harris,$410.73 ,7,581,Inside,4978550000000000,15000,0.851302782,Yes,Walmart,Plano,54,Middle,Female,Widowed,Yes,0,63375428,8/28/23,5:47:27,Yes
1786,Oliver,Gonzalez,$605.19 ,8,646,Inside,4203020000000000,20000,0.432332962,Yes,Apple,Dallas,45,Middle,Male,Widowed,No,0,22658588,9/4/23,13:53:39,Yes
2072,John,Jones,$392.77 ,7,502,Inside,4277390000000000,5000,0.825074989,Yes,Uber,Rockwall,39,Middle,Female,Widowed,No,0,73646003,5/2/23,0:44:52,Yes
2160,Ava,Rodriguez,$238.37 ,4,356,Inside,4288180000000000,20000,0.382479897,Yes,Honda,Frisco,33,Middle,Male,Widowed,No,0,32878638,9/4/23,14:31:23,Yes
424,Amelia,Jones,$65.12 ,8,590,Inside,4121180000000000,1000,0.748351193,No,InternationalHolding,Arlington,75,High,Female,Divorced,No,0,38709839,10/26/23,4:06:59,Yes
600,John,Rodriguez,$46.99 ,8,600,Inside,4931400000000000,1000,0.070137024,No,Walmart,Frisco,79,High,Female,Divorced,Yes,0,99508072,9/26/23,8:31:36,Yes
1036,Oliver,Taylor,$180.93 ,5,367,Inside,4407310000000000,10000,0.992944603,No,Uber,Plano,61,High,Male,Divorced,Yes,0,60422683,1/28/23,3:58:07,Yes
